county_name,sample_date,parameter,result,reporting_limit,units
Alameda,01/26/1961 00:00,Total Hardness,288,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 17:30,Total Hardness,298,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 20:50,Total Hardness,387,1.00000000,mg/L as CaCO3
Alameda,01/31/1963 00:00,Total Hardness,136,1.00000000,mg/L as CaCO3
Alameda,02/01/1961 00:00,Total Hardness,348,1.00000000,mg/L as CaCO3
Alameda,02/01/1962 00:00,Total Hardness,370,1.00000000,mg/L as CaCO3
Alameda,02/01/1963 00:00,Total Hardness,93,1.00000000,mg/L as CaCO3
Alameda,02/03/1963 00:00,Total Hardness,134,1.00000000,mg/L as CaCO3
Alameda,02/05/1957 14:00,Total Hardness,452,1.00000000,mg/L as CaCO3
Alameda,02/05/1961 00:00,Total Hardness,472,1.00000000,mg/L as CaCO3
Alameda,02/06/1963 00:00,Total Hardness,208,1.00000000,mg/L as CaCO3
Alameda,02/09/1954 13:30,Total Hardness,436,1.00000000,mg/L as CaCO3
Alameda,02/09/1962 00:00,Total Hardness,362,1.00000000,mg/L as CaCO3
Alameda,02/10/1962 00:00,Total Hardness,126,1.00000000,mg/L as CaCO3
Alameda,02/13/1963 00:00,Total Hardness,140,1.00000000,mg/L as CaCO3
Alameda,02/15/1962 00:00,Total Hardness,106,1.00000000,mg/L as CaCO3
Alameda,02/17/1962 00:00,Total Hardness,110,1.00000000,mg/L as CaCO3
Alameda,02/18/1961 00:00,Total Hardness,576,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 14:40,Total Hardness,142,1.00000000,mg/L as CaCO3
Alameda,02/19/1963 00:00,Total Hardness,242,1.00000000,mg/L as CaCO3
Alameda,02/21/1962 00:00,Total Hardness,168,1.00000000,mg/L as CaCO3
Alameda,02/23/1963 00:00,Total Hardness,355,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 13:10,Total Hardness,158,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 14:15,Total Hardness,150,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 14:40,Total Hardness,209,1.00000000,mg/L as CaCO3
Alameda,03/01/1960 00:00,Total Hardness,538,1.00000000,mg/L as CaCO3
Alameda,03/01/1961 00:00,Total Hardness,596,1.00000000,mg/L as CaCO3
Alameda,03/01/1962 00:00,Total Hardness,178,1.00000000,mg/L as CaCO3
Alameda,03/01/1963 00:00,Total Hardness,244,1.00000000,mg/L as CaCO3
Alameda,03/05/1956 14:50,Total Hardness,252,1.00000000,mg/L as CaCO3
Alameda,03/06/1962 00:00,Total Hardness,170,1.00000000,mg/L as CaCO3
Alameda,03/07/1962 00:00,Total Hardness,108,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 12:45,Total Hardness,450,1.00000000,mg/L as CaCO3
Alameda,03/10/1960 00:00,Total Hardness,640,1.00000000,mg/L as CaCO3
Alameda,03/10/1962 00:00,Total Hardness,166,1.00000000,mg/L as CaCO3
Alameda,03/11/1958 10:00,Total Hardness,255,1.00000000,mg/L as CaCO3
Alameda,03/13/1963 00:00,Total Hardness,235,1.00000000,mg/L as CaCO3
Alameda,03/15/1961 00:00,Total Hardness,248,1.00000000,mg/L as CaCO3
Alameda,03/17/1962 00:00,Total Hardness,232,1.00000000,mg/L as CaCO3
Alameda,03/19/1961 00:00,Total Hardness,460,1.00000000,mg/L as CaCO3
Alameda,03/25/1963 00:00,Total Hardness,179,1.00000000,mg/L as CaCO3
Alameda,03/28/1962 00:00,Total Hardness,376,1.00000000,mg/L as CaCO3
Alameda,04/01/1960 00:00,Total Hardness,660,1.00000000,mg/L as CaCO3
Alameda,04/01/1961 00:00,Total Hardness,570,1.00000000,mg/L as CaCO3
Alameda,04/01/1962 00:00,Total Hardness,520,1.00000000,mg/L as CaCO3
Alameda,04/01/1963 00:00,Total Hardness,220,1.00000000,mg/L as CaCO3
Alameda,04/07/1962 00:00,Total Hardness,595,1.00000000,mg/L as CaCO3
Alameda,04/07/1963 00:00,Total Hardness,181,1.00000000,mg/L as CaCO3
Alameda,04/08/1960 00:00,Total Hardness,700,1.00000000,mg/L as CaCO3
Alameda,04/10/1956 12:55,Total Hardness,391,1.00000000,mg/L as CaCO3
Alameda,04/11/1961 00:00,Total Hardness,535,1.00000000,mg/L as CaCO3
Alameda,04/13/1954 13:00,Total Hardness,430,1.00000000,mg/L as CaCO3
Alameda,04/17/1962 00:00,Total Hardness,663,1.00000000,mg/L as CaCO3
Alameda,04/21/1961 00:00,Total Hardness,540,1.00000000,mg/L as CaCO3
Alameda,04/21/1963 00:00,Total Hardness,216,1.00000000,mg/L as CaCO3
Alameda,04/24/1960 00:00,Total Hardness,640,1.00000000,mg/L as CaCO3
Alameda,04/24/1961 00:00,Total Hardness,635,1.00000000,mg/L as CaCO3
Alameda,05/01/1960 00:00,Total Hardness,682,1.00000000,mg/L as CaCO3
Alameda,05/01/1961 00:00,Total Hardness,610,1.00000000,mg/L as CaCO3
Alameda,05/01/1962 00:00,Total Hardness,642,1.00000000,mg/L as CaCO3
Alameda,05/01/1963 00:00,Total Hardness,280,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,397,1.00000000,mg/L as CaCO3
Alameda,05/09/1963 00:00,Total Hardness,391,1.00000000,mg/L as CaCO3
Alameda,05/10/1954 12:45,Total Hardness,506,1.00000000,mg/L as CaCO3
Alameda,05/11/1961 00:00,Total Hardness,586,1.00000000,mg/L as CaCO3
Alameda,05/11/1962 00:00,Total Hardness,670,1.00000000,mg/L as CaCO3
Alameda,05/13/1953 10:30,Total Hardness,454,1.00000000,mg/L as CaCO3
Alameda,05/15/1960 00:00,Total Hardness,663,1.00000000,mg/L as CaCO3
Alameda,05/20/1962 00:00,Total Hardness,670,1.00000000,mg/L as CaCO3
Alameda,05/21/1961 00:00,Total Hardness,623,1.00000000,mg/L as CaCO3
Alameda,05/24/1960 00:00,Total Hardness,520,1.00000000,mg/L as CaCO3
Alameda,05/26/1963 00:00,Total Hardness,193,1.00000000,mg/L as CaCO3
Alameda,06/01/1961 00:00,Total Hardness,670,1.00000000,mg/L as CaCO3
Alameda,06/01/1962 00:00,Total Hardness,640,1.00000000,mg/L as CaCO3
Alameda,06/01/1963 00:00,Total Hardness,191,1.00000000,mg/L as CaCO3
Alameda,06/10/1962 00:00,Total Hardness,478,1.00000000,mg/L as CaCO3
Alameda,06/11/1963 00:00,Total Hardness,254,1.00000000,mg/L as CaCO3
Alameda,06/13/1957 10:45,Total Hardness,496,1.00000000,mg/L as CaCO3
Alameda,06/13/1957 11:30,Total Hardness,455,1.00000000,mg/L as CaCO3
Alameda,06/14/1954 12:15,Total Hardness,572,1.00000000,mg/L as CaCO3
Alameda,06/16/1962 00:00,Total Hardness,268,1.00000000,mg/L as CaCO3
Alameda,06/21/1956 00:00,Total Hardness,505,1.00000000,mg/L as CaCO3
Alameda,06/21/1962 00:00,Total Hardness,216,1.00000000,mg/L as CaCO3
Alameda,06/21/1963 00:00,Total Hardness,180,1.00000000,mg/L as CaCO3
Alameda,07/01/1962 00:00,Total Hardness,169,1.00000000,mg/L as CaCO3
Alameda,07/08/1962 00:00,Total Hardness,158,1.00000000,mg/L as CaCO3
Alameda,07/13/1959 00:00,Total Hardness,514,1.00000000,mg/L as CaCO3
Alameda,07/14/1953 13:00,Total Hardness,508,1.00000000,mg/L as CaCO3
Alameda,07/15/1962 00:00,Total Hardness,148,1.00000000,mg/L as CaCO3
Alameda,07/22/1962 00:00,Total Hardness,117,1.00000000,mg/L as CaCO3
Alameda,07/24/1962 00:00,Total Hardness,179,1.00000000,mg/L as CaCO3
Alameda,07/29/1960 00:00,Total Hardness,500,1.00000000,mg/L as CaCO3
Alameda,07/29/1962 00:00,Total Hardness,126,1.00000000,mg/L as CaCO3
Alameda,07/30/1956 11:30,Total Hardness,492,1.00000000,mg/L as CaCO3
Alameda,07/30/1956 11:55,Total Hardness,526,1.00000000,mg/L as CaCO3
Alameda,08/01/1959 00:00,Total Hardness,498,1.00000000,mg/L as CaCO3
Alameda,08/01/1960 00:00,Total Hardness,512,1.00000000,mg/L as CaCO3
Alameda,08/01/1962 00:00,Total Hardness,140,1.00000000,mg/L as CaCO3
Alameda,08/05/1961 00:00,Total Hardness,390,1.00000000,mg/L as CaCO3
Alameda,08/12/1960 00:00,Total Hardness,456,1.00000000,mg/L as CaCO3
Alameda,08/14/1961 00:00,Total Hardness,384,1.00000000,mg/L as CaCO3
Alameda,08/15/1962 00:00,Total Hardness,230,1.00000000,mg/L as CaCO3
Alameda,08/16/1959 00:00,Total Hardness,512,1.00000000,mg/L as CaCO3
Alameda,08/18/1953 00:00,Total Hardness,569,1.00000000,mg/L as CaCO3
Alameda,08/18/1962 00:00,Total Hardness,139,1.00000000,mg/L as CaCO3
Alameda,08/23/1961 00:00,Total Hardness,394,1.00000000,mg/L as CaCO3
Alameda,09/01/1961 00:00,Total Hardness,644,1.00000000,mg/L as CaCO3
Alameda,09/01/1962 00:00,Total Hardness,114,1.00000000,mg/L as CaCO3
Alameda,09/10/1960 00:00,Total Hardness,464,1.00000000,mg/L as CaCO3
Alameda,09/11/1962 00:00,Total Hardness,141,1.00000000,mg/L as CaCO3
Alameda,09/21/1962 00:00,Total Hardness,137,1.00000000,mg/L as CaCO3
Alameda,09/23/1953 12:00,Total Hardness,531,1.00000000,mg/L as CaCO3
Alameda,10/01/1962 00:00,Total Hardness,149,1.00000000,mg/L as CaCO3
Alameda,10/10/1951 16:30,Total Hardness,546,1.00000000,mg/L as CaCO3
Alameda,10/13/1953 13:30,Total Hardness,524,1.00000000,mg/L as CaCO3
Alameda,10/13/1962 00:00,Total Hardness,113,1.00000000,mg/L as CaCO3
Alameda,10/16/1962 00:00,Total Hardness,190,1.00000000,mg/L as CaCO3
Alameda,11/01/1962 00:00,Total Hardness,190,1.00000000,mg/L as CaCO3
Alameda,11/13/1962 00:00,Total Hardness,212,1.00000000,mg/L as CaCO3
Alameda,11/15/1960 00:00,Total Hardness,485,1.00000000,mg/L as CaCO3
Alameda,11/16/1953 13:10,Total Hardness,560,1.00000000,mg/L as CaCO3
Alameda,11/16/1956 14:45,Total Hardness,565,1.00000000,mg/L as CaCO3
Alameda,11/23/1962 00:00,Total Hardness,200,1.00000000,mg/L as CaCO3
Alameda,11/29/1961 00:00,Total Hardness,408,1.00000000,mg/L as CaCO3
Alameda,12/01/1960 00:00,Total Hardness,404,1.00000000,mg/L as CaCO3
Alameda,12/01/1961 00:00,Total Hardness,426,1.00000000,mg/L as CaCO3
Alameda,12/01/1962 00:00,Total Hardness,325,1.00000000,mg/L as CaCO3
Alameda,12/02/1957 10:00,Total Hardness,520,1.00000000,mg/L as CaCO3
Alameda,12/08/1960 00:00,Total Hardness,516,1.00000000,mg/L as CaCO3
Alameda,12/09/1961 00:00,Total Hardness,478,1.00000000,mg/L as CaCO3
Alameda,12/11/1962 00:00,Total Hardness,267,1.00000000,mg/L as CaCO3
Alameda,12/15/1953 14:30,Total Hardness,515,1.00000000,mg/L as CaCO3
Alameda,12/20/1960 00:00,Total Hardness,512,1.00000000,mg/L as CaCO3
Alameda,12/20/1961 00:00,Total Hardness,542,1.00000000,mg/L as CaCO3
Alameda,12/20/1962 00:00,Total Hardness,324,1.00000000,mg/L as CaCO3
Alameda,01/11/1961 14:45,Total Hardness,555,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 18:00,Total Hardness,232,1.00000000,mg/L as CaCO3
Alameda,01/31/1951 15:30,Total Hardness,190,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 13:45,Total Hardness,133,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 15:00,Total Hardness,132,1.00000000,mg/L as CaCO3
Alameda,04/10/1956 13:25,Total Hardness,255,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 10:30,Total Hardness,183,1.00000000,mg/L as CaCO3
Alameda,01/10/1961 10:00,Total Hardness,605,1.00000000,mg/L as CaCO3
Alameda,01/10/1963 11:40,Total Hardness,416,1.00000000,mg/L as CaCO3
Alameda,01/10/1964 11:30,Total Hardness,289,1.00000000,mg/L as CaCO3
Alameda,01/12/1960 10:45,Total Hardness,575,1.00000000,mg/L as CaCO3
Alameda,01/13/1967 08:30,Total Hardness,272,1.00000000,mg/L as CaCO3
Alameda,01/14/1965 15:45,Total Hardness,180,1.00000000,mg/L as CaCO3
Alameda,01/14/1966 14:15,Total Hardness,243,1.00000000,mg/L as CaCO3
Alameda,01/18/1968 09:00,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 11:45,Total Hardness,241,1.00000000,mg/L as CaCO3
Alameda,02/01/1968 10:05,Total Hardness,172,1.00000000,mg/L as CaCO3
Alameda,02/03/1960 10:35,Total Hardness,239,1.00000000,mg/L as CaCO3
Alameda,02/03/1964 15:50,Total Hardness,222,1.00000000,mg/L as CaCO3
Alameda,02/05/1963 11:00,Total Hardness,189,1.00000000,mg/L as CaCO3
Alameda,02/07/1962 11:40,Total Hardness,575,1.00000000,mg/L as CaCO3
Alameda,02/08/1965 15:45,Total Hardness,204,1.00000000,mg/L as CaCO3
Alameda,02/09/1966 17:00,Total Hardness,213,1.00000000,mg/L as CaCO3
Alameda,02/10/1959 12:00,Total Hardness,312,1.00000000,mg/L as CaCO3
Alameda,02/14/1961 10:20,Total Hardness,335,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 15:00,Total Hardness,132,1.00000000,mg/L as CaCO3
Alameda,03/01/1965 17:00,Total Hardness,231,1.00000000,mg/L as CaCO3
Alameda,03/02/1960 10:15,Total Hardness,260,1.00000000,mg/L as CaCO3
Alameda,03/02/1964 13:30,Total Hardness,239,1.00000000,mg/L as CaCO3
Alameda,03/03/1966 17:40,Total Hardness,237,1.00000000,mg/L as CaCO3
Alameda,03/04/1959 09:00,Total Hardness,210,1.00000000,mg/L as CaCO3
Alameda,03/06/1963 20:30,Total Hardness,229,1.00000000,mg/L as CaCO3
Alameda,03/06/1968 09:15,Total Hardness,246,1.00000000,mg/L as CaCO3
Alameda,03/07/1961 10:30,Total Hardness,346,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 11:45,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,03/15/1962 08:14,Total Hardness,197,1.00000000,mg/L as CaCO3
Alameda,03/24/1958 16:00,Total Hardness,140,1.00000000,mg/L as CaCO3
Alameda,04/02/1959 09:30,Total Hardness,247,1.00000000,mg/L as CaCO3
Alameda,04/03/1968 08:50,Total Hardness,248,1.00000000,mg/L as CaCO3
Alameda,04/04/1977 15:30,Total Hardness,470,1.00000000,mg/L as CaCO3
Alameda,04/06/1962 12:00,Total Hardness,226,1.00000000,mg/L as CaCO3
Alameda,04/06/1965 14:00,Total Hardness,235,1.00000000,mg/L as CaCO3
Alameda,04/08/1963 12:15,Total Hardness,167,1.00000000,mg/L as CaCO3
Alameda,04/10/1964 10:30,Total Hardness,259,1.00000000,mg/L as CaCO3
Alameda,04/11/1961 12:15,Total Hardness,308,1.00000000,mg/L as CaCO3
Alameda,04/12/1960 10:35,Total Hardness,293,1.00000000,mg/L as CaCO3
Alameda,04/13/1966 17:25,Total Hardness,274,1.00000000,mg/L as CaCO3
Alameda,04/25/1969 11:30,Total Hardness,128,1.00000000,mg/L as CaCO3
Alameda,04/25/1975 15:45,Total Hardness,163,1.00000000,mg/L as CaCO3
Alameda,05/01/1968 13:55,Total Hardness,273,1.00000000,mg/L as CaCO3
Alameda,05/02/1961 09:45,Total Hardness,326,1.00000000,mg/L as CaCO3
Alameda,05/03/1960 09:05,Total Hardness,294,1.00000000,mg/L as CaCO3
Alameda,05/03/1965 12:30,Total Hardness,210,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,268,1.00000000,mg/L as CaCO3
Alameda,05/04/1962 09:45,Total Hardness,268,1.00000000,mg/L as CaCO3
Alameda,05/04/1964 10:45,Total Hardness,294,1.00000000,mg/L as CaCO3
Alameda,05/09/1967 11:50,Total Hardness,236,1.00000000,mg/L as CaCO3
Alameda,05/10/1954 12:15,Total Hardness,290,1.00000000,mg/L as CaCO3
Alameda,05/13/1959 11:30,Total Hardness,260,1.00000000,mg/L as CaCO3
Alameda,05/14/1963 13:00,Total Hardness,227,1.00000000,mg/L as CaCO3
Alameda,05/17/1978 16:00,Total Hardness,84,1.00000000,mg/L as CaCO3
Alameda,05/18/1976 16:00,Total Hardness,116,1.00000000,mg/L as CaCO3
Alameda,05/20/1966 13:05,Total Hardness,318,1.00000000,mg/L as CaCO3
Alameda,05/23/1974 14:45,Total Hardness,194,1.00000000,mg/L as CaCO3
Alameda,06/05/1963 18:30,Total Hardness,222,1.00000000,mg/L as CaCO3
Alameda,06/05/1968 10:15,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,06/06/1961 08:30,Total Hardness,350,1.00000000,mg/L as CaCO3
Alameda,06/07/1960 09:00,Total Hardness,345,1.00000000,mg/L as CaCO3
Alameda,06/09/1959 14:00,Total Hardness,325,1.00000000,mg/L as CaCO3
Alameda,06/10/1964 18:30,Total Hardness,269,1.00000000,mg/L as CaCO3
Alameda,06/10/1965 10:45,Total Hardness,260,1.00000000,mg/L as CaCO3
Alameda,06/14/1962 07:20,Total Hardness,319,1.00000000,mg/L as CaCO3
Alameda,06/14/1966 10:50,Total Hardness,284,1.00000000,mg/L as CaCO3
Alameda,07/01/1963 23:20,Total Hardness,258,1.00000000,mg/L as CaCO3
Alameda,07/03/1959 06:30,Total Hardness,350,1.00000000,mg/L as CaCO3
Alameda,07/08/1964 19:00,Total Hardness,256,1.00000000,mg/L as CaCO3
Alameda,07/08/1965 11:00,Total Hardness,284,1.00000000,mg/L as CaCO3
Alameda,07/11/1961 07:15,Total Hardness,362,1.00000000,mg/L as CaCO3
Alameda,07/11/1962 10:20,Total Hardness,330,1.00000000,mg/L as CaCO3
Alameda,07/12/1960 09:00,Total Hardness,343,1.00000000,mg/L as CaCO3
Alameda,07/14/1953 12:20,Total Hardness,236,1.00000000,mg/L as CaCO3
Alameda,07/20/1966 07:55,Total Hardness,324,1.00000000,mg/L as CaCO3
Alameda,07/24/1958 15:00,Total Hardness,329,1.00000000,mg/L as CaCO3
Alameda,08/03/1959 08:00,Total Hardness,396,1.00000000,mg/L as CaCO3
Alameda,08/03/1961 14:10,Total Hardness,362,1.00000000,mg/L as CaCO3
Alameda,08/03/1965 12:45,Total Hardness,324,1.00000000,mg/L as CaCO3
Alameda,08/04/1958 11:00,Total Hardness,363,1.00000000,mg/L as CaCO3
Alameda,08/05/1963 10:10,Total Hardness,289,1.00000000,mg/L as CaCO3
Alameda,09/03/1963 10:45,Total Hardness,336,1.00000000,mg/L as CaCO3
Alameda,09/06/1965 12:00,Total Hardness,370,1.00000000,mg/L as CaCO3
Alameda,09/08/1958 11:15,Total Hardness,400,1.00000000,mg/L as CaCO3
Alameda,09/08/1976 13:45,Total Hardness,170,1.00000000,mg/L as CaCO3
Alameda,09/13/1974 16:30,Total Hardness,192,1.00000000,mg/L as CaCO3
Alameda,09/14/1978 15:30,Total Hardness,173,1.00000000,mg/L as CaCO3
Alameda,09/16/1975 17:30,Total Hardness,172,1.00000000,mg/L as CaCO3
Alameda,09/22/1977 16:00,Total Hardness,406,1.00000000,mg/L as CaCO3
Alameda,09/26/1969 15:00,Total Hardness,84,1.00000000,mg/L as CaCO3
Alameda,10/12/1958 13:40,Total Hardness,480,1.00000000,mg/L as CaCO3
Alameda,10/14/1965 10:30,Total Hardness,353,1.00000000,mg/L as CaCO3
Alameda,11/04/1965 17:40,Total Hardness,332,1.00000000,mg/L as CaCO3
Alameda,11/05/1963 15:30,Total Hardness,418,1.00000000,mg/L as CaCO3
Alameda,12/01/1966 12:50,Total Hardness,390,1.00000000,mg/L as CaCO3
Alameda,12/05/1963 21:00,Total Hardness,360,1.00000000,mg/L as CaCO3
Alameda,12/08/1964 13:30,Total Hardness,434,1.00000000,mg/L as CaCO3
Alameda,12/10/1958 12:00,Total Hardness,526,1.00000000,mg/L as CaCO3
Alameda,12/10/1965 10:45,Total Hardness,295,1.00000000,mg/L as CaCO3
Alameda,12/13/1960 08:00,Total Hardness,561,1.00000000,mg/L as CaCO3
Alameda,01/15/1973 14:00,Total Hardness,174,5.00000000,mg/L as CaCO3
Alameda,01/24/1973 13:30,Total Hardness,161,5.00000000,mg/L as CaCO3
Alameda,02/02/1973 16:15,Total Hardness,174,5.00000000,mg/L as CaCO3
Alameda,02/08/1973 12:50,Total Hardness,105,5.00000000,mg/L as CaCO3
Alameda,02/14/1973 13:40,Total Hardness,100,5.00000000,mg/L as CaCO3
Alameda,02/21/1973 11:10,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,03/01/1973 13:20,Total Hardness,132,5.00000000,mg/L as CaCO3
Alameda,03/07/1973 11:30,Total Hardness,158,5.00000000,mg/L as CaCO3
Alameda,03/14/1973 14:00,Total Hardness,191,5.00000000,mg/L as CaCO3
Alameda,03/21/1973 11:00,Total Hardness,198,5.00000000,mg/L as CaCO3
Alameda,03/27/1973 13:45,Total Hardness,212,5.00000000,mg/L as CaCO3
Alameda,04/06/1973 16:30,Total Hardness,252,5.00000000,mg/L as CaCO3
Alameda,04/13/1973 13:30,Total Hardness,245,5.00000000,mg/L as CaCO3
Alameda,04/18/1973 11:00,Total Hardness,269,5.00000000,mg/L as CaCO3
Alameda,04/27/1973 16:20,Total Hardness,264,5.00000000,mg/L as CaCO3
Alameda,05/04/1973 14:45,Total Hardness,274,5.00000000,mg/L as CaCO3
Alameda,05/09/1973 11:35,Total Hardness,263,5.00000000,mg/L as CaCO3
Alameda,05/16/1973 10:15,Total Hardness,263,5.00000000,mg/L as CaCO3
Alameda,11/15/1972 11:05,Total Hardness,160,5.00000000,mg/L as CaCO3
Alameda,11/22/1972 14:00,Total Hardness,213,5.00000000,mg/L as CaCO3
Alameda,12/20/1972 10:00,Total Hardness,159,5.00000000,mg/L as CaCO3
Alameda,12/27/1972 15:10,Total Hardness,215,5.00000000,mg/L as CaCO3
Alameda,03/02/1974 17:15,Total Hardness,141,1.00000000,mg/L as CaCO3
Alameda,03/05/1974 17:15,Total Hardness,166,1.00000000,mg/L as CaCO3
Alameda,04/08/1974 00:00,Total Hardness,207,1.00000000,mg/L as CaCO3
Alameda,04/15/1974 17:15,Total Hardness,207,1.00000000,mg/L as CaCO3
Alameda,05/14/1974 00:00,Total Hardness,261,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 16:30,Total Hardness,155,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 15:30,Total Hardness,87,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 15:05,Total Hardness,188,1.00000000,mg/L as CaCO3
Alameda,06/13/1957 10:30,Total Hardness,439,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 11:20,Total Hardness,329,1.00000000,mg/L as CaCO3
Alameda,03/24/1958 16:45,Total Hardness,162,1.00000000,mg/L as CaCO3
Alameda,07/14/1953 10:45,Total Hardness,454,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 11:15,Total Hardness,252,1.00000000,mg/L as CaCO3
Alameda,01/11/1954 12:15,Total Hardness,482,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 11:00,Total Hardness,342,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 11:15,Total Hardness,388,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,420,1.00000000,mg/L as CaCO3
Alameda,05/10/1954 11:30,Total Hardness,430,1.00000000,mg/L as CaCO3
Alameda,11/16/1953 11:30,Total Hardness,804,1.00000000,mg/L as CaCO3
Alameda,06/15/1962 13:00,Total Hardness,250,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 09:55,Total Hardness,216,1.00000000,mg/L as CaCO3
Alameda,03/25/1958 13:45,Total Hardness,88,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 12:20,Total Hardness,108,1.00000000,mg/L as CaCO3
Alameda,12/16/1957 11:45,Total Hardness,174,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 13:45,Total Hardness,438,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 13:15,Total Hardness,256,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 12:15,Total Hardness,144,1.00000000,mg/L as CaCO3
Alameda,01/22/1951 00:00,Total Hardness,152,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 10:15,Total Hardness,298,1.00000000,mg/L as CaCO3
Alameda,03/25/1958 13:20,Total Hardness,108,1.00000000,mg/L as CaCO3
Alameda,01/22/1951 00:00,Total Hardness,103,1.00000000,mg/L as CaCO3
Alameda,03/25/1950 13:30,Total Hardness,156,1.00000000,mg/L as CaCO3
Alameda,12/16/1957 11:30,Total Hardness,232,1.00000000,mg/L as CaCO3
Alameda,03/27/1961 10:55,Total Hardness,30,1.00000000,mg/L as CaCO3
Alameda,05/22/1961 13:45,Total Hardness,63,1.00000000,mg/L as CaCO3
Alameda,05/13/1959 11:00,Total Hardness,357,1.00000000,mg/L as CaCO3
Alameda,01/17/1952 10:50,Total Hardness,366,1.00000000,mg/L as CaCO3
Alameda,01/06/1959 14:00,Total Hardness,363,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 12:55,Total Hardness,394,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 11:45,Total Hardness,452,1.00000000,mg/L as CaCO3
Alameda,03/27/1961 10:40,Total Hardness,315,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,344,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 12:30,Total Hardness,480,1.00000000,mg/L as CaCO3
Alameda,03/24/1958 17:00,Total Hardness,226,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 11:45,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,01/13/1952 17:20,Total Hardness,209,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 12:35,Total Hardness,232,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 09:30,Total Hardness,318,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 15:10,Total Hardness,192,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 08:30,Total Hardness,290,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 16:40,Total Hardness,128,1.00000000,mg/L as CaCO3
Alameda,01/22/1951 00:00,Total Hardness,77,1.00000000,mg/L as CaCO3
Alameda,01/30/1953 09:00,Total Hardness,312,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,270,1.00000000,mg/L as CaCO3
Alameda,07/30/1956 14:10,Total Hardness,224,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 13:45,Total Hardness,130,1.00000000,mg/L as CaCO3
Alameda,10/10/1951 17:10,Total Hardness,102,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 16:00,Total Hardness,131,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 17:00,Total Hardness,190,1.00000000,mg/L as CaCO3
Alameda,05/04/1951 00:00,Total Hardness,226,1.00000000,mg/L as CaCO3
Alameda,03/24/1958 16:15,Total Hardness,104,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 16:30,Total Hardness,269,1.00000000,mg/L as CaCO3
Alameda,02/19/1959 15:35,Total Hardness,307,1.00000000,mg/L as CaCO3
Alameda,07/30/1951 09:30,Total Hardness,428,1.00000000,mg/L as CaCO3
Alameda,02/05/1957 12:05,Total Hardness,286,1.00000000,mg/L as CaCO3
Alameda,02/19/1958 08:45,Total Hardness,254,1.00000000,mg/L as CaCO3
Alameda,03/05/1956 11:40,Total Hardness,277,1.00000000,mg/L as CaCO3
Alameda,06/21/1956 00:00,Total Hardness,244,1.00000000,mg/L as CaCO3
